Total Medical Expenses,Medical Multiplier,Income Lost,Income Multiplier,Value of Injury Claim
4673,4.04,8338.661,2.32,54901.93552
4874,2.45,13487.593,2.52,72905.22036
26435,4.74,40133.98764000001,2.65,311924.942526
4685,4.06,30004.95092,2.96,167845.6565632
14399,1.5,11399.4915,1.94,66512.49651
21129,3.5,13327.874,2.88,138991.52512
5873,1.92,16254.744960000002,2.37,82309.39547520001
12530,3.99,15493.441320000002,1.75,108095.10495000001
27680,1.57,6087.19301,2.88,73163.1018888
3310,2.34,25087.80924,2.23,113866.83308519999
22397,3.93,32922.76542,2.1,223003.548222
20501,2.81,17536.44006,2.31,133189.8666586
16677,4.57,31163.853680000004,2.84,227046.9418112
1678,2.95,19750.179200000002,2.01,84148.318592
12323,4.41,19652.94009,2.84,149464.6600356
2638,2.31,23117.38275,2.97,120987.17226750002
26551,2.78,24736.3844,1.75,166573.22149999999
19307,3.66,7807.59618,2.07,102440.5364526
22555,3.29,40817.50344,2.71,266456.3912024
15969,4.54,12901.844640000001,2.42,129525.41330880001
11922,4.92,26418.4812,2.83,186257.504196
21081,4.23,18832.69602,2.63,176368.0125726
13163,3.19,10825.30966,2.59,91678.1413394
25342,2.61,17558.3574,2.54,145857.56259599997
22351,3.98,12445.30876,1.79,136124.7002004
13377,2.59,21046.34777,2.61,131670.09321969998
25755,1.68,10454.35104,1.84,83413.1079936
29552,3.94,15589.15372,1.57,172088.1587804
4812,4.84,38089.415759999996,1.75,166125.38909999997
14046,3.38,19333.853499999997,2.04,125584.24813999998
13038,3.17,24349.59737,1.85,135076.4098745
24641,1.9,7464.222199999999,1.52,73091.96214399999
17558,3.94,22077.116260000003,2.08,159253.1543408
12751,2.61,8930.6631,2.96,77576.198976
22421,3.56,14590.95548,2.87,150876.7131876
24465,3.08,19052.93544,2.14,154231.3527216
9802,4.39,33025.768059999995,2.2,181739.00585199997
4671,3.93,28646.630670000002,2.02,133516.4852934
7905,3.93,21342.80034,1.88,113876.71531920001
18637,3.44,22669.32824,1.81,150481.4205944
22736,2.06,11449.405840000001,2.0,92633.78336
28852,2.89,20782.845440000005,1.74,161110.12194560003
22448,1.75,7388.52625,2.78,74601.155475
3742,2.98,11649.0584,2.0,57747.393599999996
2814,3.44,28081.727919999994,1.9,119198.89888799997
11029,4.6,32483.106999999996,2.19,186837.61832999997
6137,2.13,19294.95432,1.7,84463.140984
15930,2.05,11289.245449999999,2.09,78829.51389049998
2292,2.77,12697.375300000002,1.65,52694.25984500001
12813,1.87,13729.13047,2.18,81348.0753646
20390,2.47,19410.15908,2.31,134021.0856348
18942,3.66,19424.91564,1.93,145667.6384652
23817,3.11,18108.481929999998,2.12,148677.81555159998
17920,2.19,13996.11042,1.54,88791.0308868
23326,2.61,15750.123300000001,1.79,120573.827307
22341,3.57,24465.54915,2.74,195724.072971
11552,3.35,30536.21815,2.97,190464.20420550002
23461,3.67,20445.210339999998,2.66,181376.5501844
17875,2.91,23103.70638,2.7,160603.669986
9420,4.61,28015.09447,1.56,143159.9363132
24941,3.53,22379.303379999998,2.81,195686.1792578
25305,2.74,17108.47506,2.07,138967.1934942
10258,4.28,27152.337120000004,2.62,169348.03749440002
14658,2.98,17157.48708,1.84,109565.59038719999
26017,3.26,19785.816939999997,2.27,169300.8583338
24145,3.45,13277.814900000001,1.6,131100.38364000001
26826,2.34,16300.4985,2.63,138244.148055
18764,4.92,34359.784320000006,2.77,256215.05120640004
11878,2.89,8942.14841,2.75,76802.6249475
13787,4.44,21388.85196,2.76,163025.2153296
6609,1.72,2409.5049999999997,1.64,20138.078199999996
20878,2.8,11590.1548,2.66,112468.52136799999
23537,3.32,21391.384159999998,1.69,157077.0475504
11268,2.32,19306.9704,2.1,105300.33863999999
20435,1.6,11378.968,2.54,84356.51472
24494,2.24,20921.41632,2.18,142318.0802176
19578,4.43,26559.688449999998,2.57,208108.31621649998
14800,3.6,24748.9092,2.58,166630.004136
19051,1.76,10968.74944,1.78,74991.6328832
10728,3.59,22797.69188,2.89,149994.2332932
11418,3.1,16604.790399999998,2.93,117257.41667199999
15686,2.48,11090.76584,1.93,82487.9897512
17645,1.76,10606.84592,2.31,76770.7059152
28349,1.84,15221.39264,2.34,118223.0040576
26405,1.83,14466.01092,2.98,120361.8843816
7184,1.75,15582.122499999998,2.3,79575.12675
27421,4.3,33200.0119,2.52,267974.35378799995
12082,3.41,26431.390810000004,1.7,138995.76599700004
1665,1.75,5343.78075,2.54,27174.514605
10736,3.23,17573.470690000002,2.26,109540.2651394
20426,4.97,38263.80138,2.11,258781.44367179996
29146,2.39,7874.966350000001,1.81,99662.5617935
8858,3.04,24634.66432,2.97,149362.6016704
21045,1.97,14583.058959999998,2.18,102415.8364528
20530,3.93,20036.85348,2.43,169446.16091640003
29591,2.98,21675.924,1.67,167731.82108
6813,4.84,29110.78016,2.97,177655.4973952
5485,1.81,12475.186079999998,2.63,67687.96155039998
10847,2.04,5138.61516,2.48,45148.8759168
13771,4.71,27854.327699999998,1.8,170707.85525999998
2706,4.94,28905.377540000005,2.22,135348.33321880002
11101,3.68,13980.47824,1.7,92579.44948800001
29151,4.65,31295.988,2.72,283269.21336000005
3141,2.25,17059.38975,1.73,70698.7737675
19608,3.87,20489.33187,2.85,175256.2195695
8035,2.86,18292.28544,2.88,112246.4529472
18060,1.89,9475.95915,1.62,68436.37212300001
1176,3.76,24820.327759999996,1.94,102213.8513744
26728,4.27,16299.337249999997,2.42,186171.63064499997
19684,3.68,12168.288,2.59,128289.56192000001
23214,3.56,26582.712239999997,2.18,193757.57716319998
1859,2.39,14078.96659,2.15,62870.721348499996
9786,2.77,21944.44137,1.79,110276.65279230001
23815,1.85,11237.6215,2.91,99234.471565
10265,2.74,23935.420700000002,1.9,121474.24073
13643,4.87,36447.40629,1.77,203848.1317133
12117,1.59,9802.99872,1.58,54360.7654176
1804,2.24,11661.285440000001,2.06,51385.7788864
16154,4.75,25272.1755,2.11,180600.141305
26198,3.69,19967.80032,2.71,190718.95950719996
18103,4.43,17470.967549999998,2.28,154972.03111399998
5247,4.66,31948.657100000004,2.84,179082.52036400003
23029,3.7,28657.3769,2.38,210726.61082200002
23279,2.63,11587.19351,1.77,104907.48953269998
19068,1.67,10494.31006,2.75,81691.53278499999
29895,1.87,8054.97825,1.87,87076.41582750001
20958,1.8,13194.181799999998,1.65,85883.16356999999
14746,4.88,35455.90351999999,2.84,243567.05303679995
28998,3.08,18559.45168,2.07,164850.80833759997
16759,2.98,-2996.85488,2.46,36575.8472352
12417,4.27,24007.703509999996,2.16,152892.63660159998
7493,4.36,16614.69124,1.78,95473.0128872
14000,1.96,9717.09004,1.61,62518.695044399996
15459,2.86,15260.110579999999,1.81,102353.7613098
3300,2.56,16059.166720000001,2.17,75414.72522240001
16833,3.45,18735.397500000003,1.89,130954.54627500003
18937,2.42,13064.98952,2.06,98871.3974512
13849,4.3,23238.790999999997,2.32,159942.27711999998
1582,4.75,41181.64025,1.69,159474.7525225
4971,1.52,11191.10488,2.79,61161.31237520001
27887,4.98,30742.824840000005,2.36,272915.97630240006
4663,4.05,30577.6863,2.17,146394.101871
5733,2.63,13430.32118,1.83,66515.9201194
13905,3.3,21691.8438,2.52,143933.633976
15509,2.91,22467.92667,2.99,157246.14408330002
18262,3.43,14633.80002,2.76,132295.5480952
28944,1.9,12988.553899999999,2.95,119286.941805
28091,2.79,14948.06949,2.5,145640.202705
10049,4.32,28731.287520000005,2.34,168105.46783680003
22569,2.37,8471.4465,2.62,92626.61283
3940,4.96,39308.46624,2.73,205471.44531520002
12792,1.97,10913.756660000001,1.75,66126.827475
6457,1.73,9920.62272,2.33,54126.9063776
15933,3.73,24656.62415,2.73,176055.9222295
16903,4.15,34796.173,1.57,194369.78761
22466,3.42,31168.238399999995,1.84,196519.75545599998
14767,3.01,23744.39102,2.3,146549.55138599998
17488,2.33,12410.721700000002,1.76,87411.353592
1746,3.44,27490.945759999995,2.36,125866.76351359997
23769,2.19,18427.741860000002,2.85,141428.658021
7203,2.74,23840.896180000003,2.87,135841.3843966
28631,1.55,16121.0075,2.36,114665.6427
29791,2.5,21265.8675,2.37,167409.340975
6857,3.66,19433.36292,1.92,101275.4026464
21034,3.64,23425.01616,2.73,187364.08643680002
28412,1.63,4883.52727,2.22,66920.04507939999
28873,3.94,28951.54946,1.64,219143.26003439998
12078,1.77,14987.382959999999,2.34,86423.3020464
12532,2.27,13454.99824,2.96,95184.4312704
29724,2.96,21492.805679999998,2.5,184700.66556
27610,2.32,14890.539519999998,2.63,132998.3979776
20653,2.33,15532.061930000002,2.7,121122.18107100001
18414,4.2,31599.6114,1.97,202789.25725800003
15470,3.02,20218.7339,2.49,137501.515211
18556,4.79,21958.91675,2.5,187698.36537500002
29285,1.65,10594.768799999998,2.13,92076.645144
12215,2.57,16325.14115,2.86,110732.73598900001
5134,3.44,16272.390239999999,1.52,74939.77364479999
13931,3.98,15135.633540000003,2.3,120528.60422200001
24587,4.33,19726.19832,2.65,198188.53218799998
9852,3.68,19746.65184,1.95,114254.634768
23238,3.34,21757.681839999997,1.74,158988.6500816
8447,3.63,32139.91836,1.55,144759.320178
9982,4.25,31592.472749999997,2.51,184905.5521025
9637,1.69,7641.015589999999,2.96,54185.967326399994
18312,2.4,4678.8576,2.77,66266.950752
4920,4.43,23045.803589999996,2.86,133798.2054474
20488,4.53,22003.19301,1.98,180383.3481798
23269,4.04,24494.487680000002,2.96,215499.41889280002
19097,2.68,6384.36836,2.35,78951.962366
16108,3.48,25210.512,2.86,178578.92831999998
13051,3.15,14782.326299999999,2.98,114726.634974
27684,4.1,31035.839699999997,2.32,247579.22750399998
26644,4.14,25858.71738,2.04,214775.3782152
22903,3.7,25868.6129,2.5,201149.85805000004
13220,2.96,28377.138160000002,1.91,150085.8102056
11999,2.14,11713.981220000001,1.86,70893.82750920001
17555,2.57,13456.94919,2.28,102712.09253319999
7244,4.94,31450.836040000006,1.52,146492.30286080003
15929,3.29,15401.08878,2.96,128795.81034879999
2876,2.35,17204.0116,1.81,72305.884196
7144,3.6,23282.1612,2.32,126297.336384
9051,3.04,15622.17088,2.07,91097.2754816
9379,1.53,9681.01227,2.7,59850.627669
7007,3.22,3716.06354,2.3,38541.613222
3650,4.13,34861.7843,2.61,175787.32562299998
19987,4.34,31692.25542,2.35,224604.891077
26055,4.71,27534.93318,2.96,259292.31857279997
5901,1.64,3334.8006,1.54,21482.834124
4222,3.45,26205.41685,2.22,125152.759107
18241,2.66,14635.55674,1.82,104428.88674680001
10613,1.59,15323.31654,1.73,74030.6406942
7760,3.56,27408.02348,2.17,141917.0579116
11105,3.11,14717.66137,2.63,102679.3221431
5591,3.54,28610.78976,2.05,135665.838528
23786,4.95,25863.57675,2.58,236195.88151500002
23367,4.38,19597.53036,2.6,192496.099656
6949,3.86,4659.32494,1.9,44994.507266
25593,2.07,11612.50128,2.85,109298.14120799999
25702,4.55,42414.972599999994,2.6,312052.97396
23519,3.84,20735.9232,2.26,178647.992832
15853,3.2,20815.552,2.93,153350.27136
16343,2.67,10536.15108,1.65,82092.76144199999
20104,3.27,20319.26988,2.64,160021.49224320002
9616,4.74,29890.34994,2.51,180385.3182294
2038,1.72,9352.95408,2.73,47744.8327984
19519,3.92,23441.12176,1.54,159496.0510304
16399,2.66,19135.90434,2.62,132029.21805080003
1460,3.0,17943.357,2.4,83330.7708
15515,3.8,21328.985800000002,2.88,163042.45070400002
20894,4.01,37721.316119999996,1.74,224862.6622888
28719,3.21,13948.35522,2.82,159419.0621604
27385,3.02,16019.82556,1.53,139252.6842268
3387,3.23,13041.65795,1.94,62324.142323
29707,3.84,25459.77984,2.82,236791.0188288
7273,3.36,30862.960799999997,2.11,151284.048888
20877,4.71,21733.80045,2.25,190699.3219125
20893,1.73,11320.18926,2.08,82331.2621808
29724,2.8,18124.9544,2.07,156995.764408
16939,4.01,23207.999309999996,2.0,160757.38723999998
2603,4.9,12596.297700000001,2.26,66414.92820200001
25766,4.72,27500.301199999998,1.76,225016.652512
18413,3.63,13698.4947,2.66,130674.17530199999
4133,1.52,7002.06696,1.75,32539.9111
4182,4.85,36622.97564999999,2.47,183987.40115549997
18310,2.28,6661.813439999999,2.54,71991.4330176
14274,3.49,34646.8354,1.74,179395.42439600002
26553,4.54,27181.57474,1.53,216501.5788322
1053,4.41,37068.01245,1.94,150691.69905300002
3328,4.31,19086.149709999998,2.93,108438.39807029998
6527,4.36,16420.87616,1.77,90364.4231232
24562,4.31,28067.267369999994,2.04,219253.98017479997
11625,2.33,18653.124890000003,2.71,114942.46823190001
27783,2.23,15787.563750000001,2.14,127316.603925
6467,4.98,43402.617300000005,1.96,204080.024508
7415,4.84,42089.462799999994,2.25,214768.81689999998
22828,3.02,16965.09462,2.01,136970.5894262
13996,4.62,35687.30088,2.77,234889.9451976
23365,4.7,5435.6252,2.3,133188.68836
20600,1.87,6861.828489999999,2.08,66518.2602392
4627,2.22,13696.900500000002,2.38,70264.36419000001
19939,4.77,44583.945029999995,2.23,283699.1174769
13782,4.82,31537.105760000002,1.61,180278.1917936
28990,4.54,21946.70504,2.7,234764.113688
13606,3.11,26253.148970000002,2.76,167279.64909720002
14164,4.75,19858.8475,2.46,155849.45985
19988,4.29,36284.09499,2.91,263903.4264009
27577,4.75,22208.040749999996,2.8,237589.34559999997
4413,3.83,25575.85144,1.73,112299.7158712
22516,4.29,19452.89346,1.74,169347.4615404
28771,2.7,12733.904700000001,2.34,132946.84639800002
16480,4.97,27637.121329999998,2.89,217051.12330369998
22618,4.83,29024.97213,1.75,218088.58548749998
26510,4.7,34093.282999999996,2.26,269834.38558
27728,2.99,10546.351920000003,1.97,124775.73712240001
29904,2.55,7171.4211000000005,2.89,111323.449179
22790,1.71,8999.394839999999,2.66,80908.0799544
16559,3.75,30556.73625,2.16,189212.2728
7155,4.02,22302.473579999998,2.17,121764.4148286
19436,4.12,19705.613920000003,2.71,172889.76156320004
25007,2.13,12453.57963,2.03,103452.8359089
24346,1.86,13847.86554,2.15,102752.20199100001
8396,4.9,30725.4941,1.97,163120.611577
18079,3.67,17008.18194,2.43,141696.1759942
3744,2.57,16120.66681,2.08,75394.40058480001
20598,2.81,18963.234420000004,1.89,131647.36189380003
26596,3.9,32323.1142,1.59,219764.37997799998
18095,4.88,48037.63664,1.81,271326.9955984
13206,3.31,20043.31111,2.39,131701.9957729
25305,3.62,22644.89914,2.59,195544.18705260003
28585,3.75,23718.915,2.45,212742.92175000004
23566,4.74,41303.53998,2.27,288068.95571460004
23318,4.66,21103.84918,2.78,209538.2790804
22907,3.92,21954.93608,2.12,180249.7766496
5263,3.26,23792.174379999997,1.56,101857.52079279999
1215,4.0,29154.812,1.55,108359.58260000001
12067,1.88,4926.656559999999,2.78,46235.3783568
9104,4.11,25604.9712,2.82,160833.40118400002
8328,2.84,11373.538279999999,2.33,72898.9407524
3752,3.95,14422.9273,1.64,67319.85537199999
22861,2.69,23885.05069,2.89,178293.9878741
2098,1.9,13289.5614,1.6,51828.621040000005
9880,3.25,25445.800250000004,2.64,150178.51316000003
14165,2.72,13010.518880000001,2.2,93172.97929600002
24848,2.52,19829.73384,2.52,152247.3569568
24010,3.65,22156.8432,2.83,194654.052656
22846,3.7,15898.300599999999,1.89,146374.589334
26882,2.0,6169.97,2.52,81652.2644
7891,3.09,24869.741400000003,1.59,113665.56162600001
2007,4.64,25193.228,2.42,120666.54775999999
11144,3.03,19111.62804,2.64,122444.2741056
16408,4.04,15951.66932,2.74,141899.23257680002
29963,1.75,11802.220499999998,1.77,96929.62128499999
25640,4.89,19545.19308,1.82,200042.2375656
22857,2.2,12792.436800000001,2.55,108490.98744000001
7659,4.5,37967.346000000005,1.72,175704.02712
20443,2.67,12142.92237,1.9,101940.207243
7837,3.38,25732.027879999994,2.09,131733.05402919996
28537,3.36,11304.07152,2.46,146300.47897919998
8925,3.0,15658.187999999998,2.88,103186.95744
26514,3.52,30157.452159999997,2.06,215768.53576959998
3510,3.07,27673.750569999997,2.66,139735.37765619997
3660,3.44,20702.90728,2.37,103062.1048136
18112,4.55,29235.938549999995,1.9,196429.76034499996
10082,4.71,21857.39556,2.17,138631.5594852
13358,3.1,16889.0542,1.54,101197.051868
4529,1.65,9301.81065,2.76,51749.468693999996
4076,4.25,34352.528999999995,2.14,159542.47005999996
8758,4.2,37800.5964,1.68,175889.79475200002
19907,2.67,12967.765470000002,2.56,112284.70054320002
13209,2.17,19625.043830000002,1.84,104023.69830720001
16280,1.61,15741.570529999999,2.15,91538.3176995
23641,4.95,27491.50305,1.51,213518.1257055
1938,3.49,20344.120890000002,2.58,99939.69367620001
14072,4.53,22221.01353,1.94,151296.9533082
5245,4.25,27375.80975,2.12,135079.58617
6836,4.66,17976.071160000003,1.94,102681.48037040001
7390,4.99,41775.72611,2.18,211498.63513980003
8027,4.86,33354.59796000001,1.67,161422.59451320002
26731,1.76,7462.95616,2.99,84286.7112384
29631,2.76,9379.998,2.43,123334.95114
2828,1.59,11461.66923,2.34,54240.1644582
1153,2.23,13797.1661,2.05,58449.712705
21986,1.51,12721.86325,1.57,78615.9118025
20166,1.75,12609.48325,2.87,96698.6834275
19933,2.17,10813.09698,2.92,96455.04714160001
4069,4.33,29627.27591,2.45,149460.1477995
5850,1.91,9819.66526,2.82,58504.2865532
20616,4.64,30552.567199999998,2.21,224284.54791199998
15278,3.88,15951.73148,1.93,121968.9447164
13869,3.82,17722.98168,2.92,140176.6498656
2840,4.56,26947.689359999997,2.88,144455.12407679996
24785,3.78,29394.757980000002,2.97,239779.24716059997
10062,2.52,13952.909880000001,1.7,76982.00655600001
11849,3.58,27548.68712,2.94,178509.9343728
19592,4.28,19804.35608,1.51,153367.0498408
26672,4.36,27739.113520000003,2.18,232239.41451360003
22928,3.31,27546.233750000003,2.23,192412.2487625
15754,4.01,30983.569759999995,2.28,195783.21857279996
14898,2.34,15999.866999999998,1.56,91820.84651999999
15457,3.25,29080.454,2.3,175281.2022
11406,3.55,20522.92985,2.04,123403.936594
12768,3.93,29065.2975,1.98,165858.12405
26409,2.94,14336.56308,2.92,148178.3503536
3379,2.97,24243.726870000006,2.48,118647.52637760002
12681,4.79,12189.462669999999,1.52,103648.8985984
1336,4.7,31275.224100000003,2.56,148894.221896
26776,4.81,32026.3268,2.88,285081.034784
14476,2.79,8591.336280000001,1.51,70543.63034280001
22370,2.9,10754.0497,1.79,105630.848363
20287,1.64,6482.897039999999,2.8,64388.58579199999
19192,3.28,21060.545439999998,2.15,150351.02357599998
5607,2.18,14046.786400000003,2.63,77259.88103200002
25135,3.62,30283.877439999997,2.29,220906.53421759998
5448,3.88,27300.774160000004,2.92,155458.0488672
5095,2.78,15421.655239999998,2.88,89421.77757119999
13454,1.8,8088.5322,1.66,53821.227851999996
10669,3.11,22202.053640000002,1.69,115106.16793160001
10538,1.75,8502.34525,2.79,59167.733747499995
25093,3.55,21478.5792,2.26,180578.897392
8228,2.17,8889.641529999999,1.84,51990.9834752
28572,3.79,28604.513349999997,1.53,209261.8121255
16624,1.65,7611.958199999999,2.67,62977.444793999995
6421,3.69,10711.12536,1.57,61932.207535199996
24061,3.84,29902.97856,2.12,215594.5116672
12568,3.28,27641.527599999994,1.79,145984.429604
17655,4.65,37350.9483,2.08,234487.61906399997
18518,2.52,23038.76484,1.65,130756.851666
25014,4.25,28430.62575,2.14,224012.290605
27539,4.59,31065.88194,2.42,263715.2081748
22655,3.16,20873.81924,2.43,164060.81923320002
27762,2.32,12176.52696,2.02,113357.47837920001
15245,4.47,6446.093129999999,2.96,100117.77192479999
10155,3.75,21077.17875,2.79,139040.93621249998
18610,4.64,34873.414079999995,1.59,211545.95654719998
